idx,l,r,length
1362,194518,194644,127
1363,47252,47374,123
1364,257017,257018,2
1365,23314,23384,71
1366,85432,85476,45
1367,411924,411956,33
1368,999431,999447,17
1369,271293,271409,117
1370,649593,649709,117
1371,38049,38075,27
1372,134724,134826,103
1373,479156,479186,31
1374,587751,587813,63
1375,670965,670989,25
1376,67867,67986,120
1377,218492,218542,51
1378,360215,360339,125
1379,36526,36595,70
1380,770753,770861,109
1381,97649,97776,128
1382,325898,325929,32
1383,594152,594186,35
1384,239337,239395,59
1385,191065,191166,102
1386,758494,758522,29
1387,958477,958536,60
1388,380659,380758,100
1389,822079,822099,21
1390,873715,873765,51
1391,179752,179869,118
1392,282025,282097,73
1393,887687,887733,47
1394,107644,107746,103
1395,468908,469000,93
1396,743971,744013,43
1397,564614,564698,85
1398,465459,465477,19
1399,446326,446342,17
1400,506316,506378,63
1401,600075,600075,1
1402,606378,606479,102
1403,804986,805099,114
1404,258161,258217,57
1405,353464,353528,65
1406,891044,891158,115
1407,317899,317929,31
1408,612139,612186,48
1409,409557,409605,49
1410,857624,857741,118
1411,467236,467341,106
1412,15498,15506,9
1413,85565,85602,38
1414,872020,872060,41
1415,648734,648819,86
1416,168744,168805,62
1417,580098,580222,125
1418,757610,757680,71
1419,281641,281664,24
1420,385405,385487,83
1421,316918,316930,13
1422,556498,556510,13
1423,743818,743937,120
1424,364004,364012,9
1425,869063,869136,74
1426,375312,375318,7
1427,389630,389653,24
1428,446454,446581,128
1429,603639,603679,41
1430,811490,811554,65
1431,60916,61001,86
1432,373402,373414,13
1433,753044,753100,57
1434,619640,619714,75
1435,297113,297210,98
1436,315413,315492,80
1437,678793,678890,98
1438,692496,692502,7
1439,103896,103930,35
1440,785693,785756,64
1441,401546,401585,40
1442,571201,571295,95
1443,244485,244602,118
1444,761180,761256,77
1445,722484,722510,27
1446,927276,927306,31
1447,667886,667894,9
1448,134580,134655,76
1449,122975,123068,94
1450,6203,6239,37
1451,889749,889791,43
1452,306690,306807,118
1453,581758,581851,94
1454,358185,358299,115
1455,230490,230513,24
1456,579307,579320,14
1457,370908,370966,59
1458,339740,339819,80
1459,816576,816610,35
1460,823885,823891,7
1461,132370,132387,18
1462,242438,242463,26
1463,736245,736360,116
1464,375795,375896,102
1465,441820,441938,119
1466,745011,745077,67
1467,412309,412407,99
1468,140987,141045,59
1469,688430,688485,56
1470,789135,789152,18
1471,875453,875566,114
1472,46327,46353,27
1473,702074,702101,28
1474,126377,126446,70
1475,333836,333889,54
1476,107463,107525,63
1477,842519,842542,24
1478,982497,982517,21
1479,467526,467632,107
1480,66592,66618,27
1481,17496,17527,32
1482,169319,169329,11
1483,154324,154368,45
1484,582699,582727,29
1485,714634,714686,53
1486,292871,292881,11
1487,956136,956189,54
1488,425867,425899,33
1489,435052,435097,46
1490,841855,841971,117
1491,594134,594252,119
1492,506362,506421,60
1493,832146,832176,31
1494,581683,581790,108
1495,172552,172676,125
1496,135089,135210,122
1497,583373,583442,70
1498,172632,172710,79
1499,178787,178872,86
1500,563358,563422,65
1501,821477,821576,100
1502,131290,131338,49
1503,745451,745496,46
1504,924669,924714,46
1505,834794,834817,24
1506,511756,511842,87
1507,768155,768210,56
1508,625268,625353,86
1509,847380,847444,65
1510,239358,239374,17
1511,942323,942361,39
1512,731365,731374,10
1513,825357,825465,109
1514,406478,406511,34
1515,32413,32453,41
1516,892687,892709,23
1517,765692,765816,125
1518,87846,87948,103
1519,744834,744895,62
1520,968567,968572,6
1521,431262,431293,32
1522,825644,825750,107
1523,360402,360427,26
1524,508850,508921,72
1525,776287,776374,88
1526,996873,996979,107
1527,528812,528881,70
1528,114407,114493,87
1529,785583,785584,2
1530,505167,505197,31
1531,843063,843140,78
1532,962474,962598,125
1533,289271,289277,7
1534,841312,841349,38
1535,791451,791543,93
1536,898684,898773,90
1537,161295,161362,68
1538,899534,899545,12
1539,392534,392661,128
1540,916948,917009,62
1541,58468,58579,112
1542,203896,203958,63
1543,590100,590104,5
1544,303043,303074,32
1545,660367,660393,27
1546,618731,618734,4
1547,568016,568138,123
1548,970051,970107,57
1549,187202,187270,69
1550,590518,590533,16
1551,44393,44467,75
1552,850065,850173,109
1553,172430,172459,30
1554,32051,32169,119
1555,833044,833101,58
1556,130491,130521,31
1557,291174,291261,88
1558,710300,710411,112
1559,636929,636945,17
1560,109218,109252,35
1561,999988,999999,12
1562,452370,452476,107
1563,989589,989614,26
1564,489140,489233,94
1565,932988,932994,7
1566,880272,880308,37
1567,728494,728585,92
1568,116121,116146,26
1569,615794,615860,67
1570,339743,339756,14
1571,442547,442604,58
1572,438618,438686,69
1573,186608,186713,106
1574,434932,435024,93
1575,678422,678526,105
1576,241388,241499,112
1577,230642,230710,69
1578,660809,660849,41
1579,824669,824699,31
1580,309884,309972,89
1581,14710,14755,46
1582,613593,613605,13
1583,559109,559170,62
1584,368414,368467,54
1585,243370,243383,14
1586,990320,990345,26
1587,417239,417337,99
1588,203061,203105,45
1589,7703,7732,30
1590,95249,95375,127
1591,673499,673532,34
1592,506308,506335,28
1593,429321,429418,98
1594,249325,249442,118
1595,390457,390511,55
1596,792302,792330,29
1597,889948,889950,3
1598,17362,17385,24
1599,321887,321942,56
1600,983269,983350,82
1601,215917,215926,10
1602,635499,635550,52
1603,271184,271240,57
1604,396218,396223,6
1605,200888,200997,110
1606,126190,126266,77
1607,972990,973004,15
1608,655269,655376,108
1609,391375,391462,88
1610,447329,447341,13
1611,260508,260546,39
1612,751971,752076,106
1613,603941,604000,60
1614,235875,235879,5
1615,352754,352755,2
1616,557963,557978,16
1617,701910,701969,60
1618,291443,291556,114
1619,375279,375306,28
1620,298336,298339,4
1621,613599,613609,11
1622,907479,907605,127
1623,738887,739007,121
1624,870214,870237,24
1625,679349,679416,68
1626,173370,173474,105
1627,888626,888659,34
1628,854797,854909,113
1629,856628,856745,118
1630,288086,288146,61
1631,19140,19267,128
1632,163731,163805,75
1633,46584,46613,30
1634,970556,970578,23
1635,7196,7223,28
1636,563590,563604,15
1637,638191,638229,39
1638,738852,738957,106
1639,167437,167507,71
1640,37776,37791,16
1641,349352,349461,110
1642,880144,880154,11
1643,17524,17563,40
1644,991552,991660,109
1645,505652,505738,87
1646,954973,955056,84
1647,195986,196009,24
1648,203341,203405,65
1649,803404,803513,110
1650,973585,973703,119
1651,701632,701668,37
1652,182162,182246,85
1653,46616,46730,115
1654,450987,451085,99
1655,271241,271282,42
1656,133335,133432,98
1657,452928,452954,27
1658,808853,808978,126
1659,849247,849268,22
1660,526331,526347,17
1661,346699,346797,99
1662,687346,687382,37
1663,84922,84952,31
1664,894705,894808,104
1665,905426,905509,84
1666,883945,883955,11
1667,879747,879838,92
1668,673608,673716,109
1669,199577,199648,72
1670,467177,467257,81
1671,423431,423449,19
1672,224879,224897,19
1673,248534,248653,120
1674,512140,512176,37
1675,1429,1475,47
1676,4607,4653,47
1677,458119,458236,118
1678,3323,3361,39
1679,862364,862451,88
1680,485296,485356,61
1681,720103,720187,85
1682,931105,931126,22
1683,518527,518541,15
1684,289248,289305,58
1685,919866,919867,2
1686,138917,138917,1
1687,723220,723226,7
1688,976305,976315,11
1689,165062,165087,26
1690,304333,304454,122
1691,821113,821209,97
1692,961970,961996,27
1693,833567,833622,56
1694,123341,123351,11
1695,905048,905158,111
1696,565159,565277,119
1697,678799,678850,52
1698,13902,14005,104
1699,803233,803234,2
1700,207496,207531,36
1701,192779,192880,102
1702,585317,585361,45
1703,673831,673936,106
1704,871119,871213,95
1705,895278,895377,100
1706,64555,64610,56
1707,745096,745166,71
1708,743053,743111,59
1709,523974,524053,80
1710,28732,28844,113
1711,927651,927748,98
1712,41199,41200,2
1713,363427,363451,25
1714,881301,881307,7
1715,193123,193161,39
1716,76645,76768,124
1717,517553,517629,77
1718,899902,899903,2
1719,18109,18215,107
1720,178572,178586,15
1721,289705,289793,89
1722,572318,572353,36
1723,510411,510444,34
1724,776569,776695,127
1725,625870,625878,9
1726,416708,416753,46
1727,664242,664328,87
1728,802782,802856,75
1729,614562,614565,4
1730,462577,462651,75
1731,487508,487593,86
1732,362908,362925,18
1733,246652,246659,8
1734,423134,423197,64
1735,555539,555556,18
1736,698551,698629,79
1737,574849,574902,54
1738,922096,922219,124
1739,388428,388515,88
1740,476245,476335,91
1741,774473,774530,58
1742,144909,145024,116
1743,992564,992578,15
1744,363300,363310,11
1745,53472,53480,9
1746,230401,230474,74
1747,327728,327755,28
1748,927740,927859,120
1749,969428,969447,20
1750,341963,342028,66
1751,418581,418602,22
1752,623058,623111,54
1753,431964,432083,120
1754,77832,77869,38
1755,929023,929064,42
1756,200850,200884,35
1757,687085,687192,108
1758,74235,74302,68
1759,407758,407821,64
1760,555072,555091,20
1761,120618,120644,27
1762,814476,814507,32
1763,859527,859644,118
1764,740302,740340,39
1765,568974,569042,69
1766,299512,299566,55
1767,465262,465283,22
1768,930459,930575,117
1769,47703,47710,8
1770,649692,649711,20
1771,733357,733424,68
1772,273129,273185,57
1773,508461,508567,107
1774,201632,201700,69
1775,628471,628475,5
1776,273115,273181,67
1777,35507,35540,34
1778,973023,973143,121
1779,873732,873741,10
1780,524794,524815,22
1781,650124,650187,64
1782,170922,170935,14
1783,236834,236930,97
1784,184131,184133,3
1785,50530,50535,6
1786,480474,480521,48
1787,77211,77212,2
1788,474563,474634,72
1789,880313,880354,42
1790,686114,686144,31
1791,680915,681030,116
1792,402229,402285,57
1793,120556,120665,110
1794,40958,41010,53
1795,422132,422253,122
1796,519243,519258,16
1797,559148,559225,78
1798,424882,424893,12
1799,802879,802951,73
1800,358673,358764,92
1801,522281,522407,127
1802,79882,79983,102
1803,945379,945496,118
1804,814774,814782,9
1805,654852,654964,113
1806,570091,570169,79
1807,640126,640242,117
1808,748504,748532,29
1809,772186,772288,103
1810,162156,162279,124
1811,565215,565332,118
1812,364631,364674,44
1813,393932,393981,50
1814,120500,120509,10
1815,838484,838569,86
1816,892888,892910,23
1817,951474,951537,64
1818,446721,446738,18
1819,879664,879785,122
1820,739606,739732,127
1821,907797,907844,48
1822,976755,976785,31
1823,911146,911224,79
1824,346038,346064,27
1825,329627,329656,30
1826,544300,544377,78
1827,223056,223109,54
1828,560195,560259,65
1829,789807,789810,4
1830,244517,244594,78
1831,278196,278316,121
1832,131463,131567,105
1833,747091,747142,52
1834,656200,656292,93
1835,607993,608083,91
1836,87817,87896,80
1837,598439,598445,7
1838,659177,659217,41
1839,436335,436367,33
1840,942639,942699,61
1841,185519,185552,34
1842,381016,381106,91
1843,210582,210676,95
1844,457168,457281,114
1845,459717,459748,32
1846,207812,207932,121
1847,548639,548666,28
1848,522396,522416,21
1849,424672,424713,42
1850,434421,434464,44
1851,831152,831159,8
1852,156015,156026,12
1853,492209,492321,113
1854,56704,56728,25
1855,549537,549622,86
1856,968226,968332,107
1857,899701,899779,79
1858,668372,668374,3
1859,404287,404387,101
1860,846813,846831,19
1861,579611,579693,83
1862,176024,176035,12
1863,288670,288678,9
1864,361799,361799,1
1865,865375,865385,11
1866,2315,2336,22
1867,954187,954238,52
1868,554393,554477,85
1869,998978,999021,44
1870,84545,84634,90
1871,689904,689929,26
1872,902230,902345,116
1873,824207,824281,75
1874,129704,129822,119
1875,278498,278566,69
1876,213906,214000,95
1877,848183,848303,121
1878,936715,936831,117
1879,702161,702206,46
1880,829021,829122,102
1881,104879,104892,14
1882,95405,95504,100
1883,226329,226438,110
1884,644066,644154,89
1885,141430,141476,47
1886,292065,292127,63
1887,915172,915298,127
1888,491878,491971,94
1889,202954,203028,75
1890,551026,551115,90
1891,544655,544728,74
1892,493138,493185,48
1893,630137,630218,82
1894,182621,182676,56
1895,225854,225933,80
1896,542312,542376,65
1897,245878,245894,17
1898,324994,325096,103
1899,912248,912254,7
1900,37559,37679,121
1901,590632,590693,62
1902,829144,829162,19
1903,195066,195139,74
1904,315288,315384,97
1905,649957,649984,28
1906,903999,904037,39
1907,491470,491567,98
1908,532225,532338,114
1909,961262,961339,78
1910,96387,96462,76
1911,376570,376599,30
1912,443802,443861,60
1913,981452,981537,86
1914,645964,646078,115
1915,329769,329831,63
1916,809691,809697,7
1917,722680,722692,13
1918,772188,772265,78
1919,873836,873914,79
1920,95085,95160,76
1921,969796,969819,24
1922,174933,174964,32
1923,106747,106773,27
1924,701109,701168,60
1925,641591,641707,117
1926,257526,257526,1
1927,258200,258212,13
1928,622848,622931,84
1929,532322,532431,110
1930,26612,26697,86
1931,888974,889100,127
1932,862281,862326,46
1933,910067,910109,43
1934,414623,414660,38
1935,700422,700549,128
1936,898196,898284,89
1937,502155,502175,21
1938,667507,667598,92
1939,953449,953571,123
1940,766299,766381,83
1941,351047,351106,60
1942,751680,751683,4
1943,170470,170522,53
1944,745437,745484,48
1945,576863,576906,44
1946,243171,243220,50
1947,363252,363278,27
1948,463947,464048,102
1949,44011,44012,2
1950,123328,123355,28
1951,185786,185907,122
1952,630037,630130,94
1953,134288,134343,56
1954,516912,517029,118
1955,327442,327526,85
1956,905175,905296,122
1957,606245,606368,124
1958,681472,681584,113
1959,60197,60312,116
1960,774268,774290,23
1961,377321,377336,16
1962,253777,253831,55
1963,817857,817904,48
1964,256520,256556,37
1965,258582,258674,93
1966,871510,871562,53
1967,983905,983932,28
1968,498491,498560,70
1969,844667,844791,125
1970,647561,647632,72
1971,634792,634909,118
1972,893201,893282,82
1973,336768,336863,96
1974,862343,862400,58
1975,849654,849680,27
1976,426214,426248,35
1977,752131,752222,92
1978,956609,956653,45
1979,265599,265658,60
1980,917794,917806,13
1981,267735,267766,32
1982,597905,597990,86
1983,227,275,49
1984,599434,599469,36
1985,748486,748566,81
1986,270078,270166,89
1987,286032,286075,44
1988,989998,990082,85
1989,598377,598463,87
1990,267024,267042,19
1991,103492,103566,75
1992,47277,47277,1
1993,216669,216781,113
1994,432147,432234,88
1995,574430,574460,31
1996,684271,684375,105
1997,172644,172711,68
1998,782175,782235,61
1999,261318,261368,51
2000,368054,368084,31
2001,770224,770271,48
2002,338163,338261,99
2003,458946,459054,109
2004,260041,260138,98
2005,374994,375001,8
2006,725742,725825,84
2007,753663,753783,121
2008,139341,139357,17
2009,904742,904776,35
2010,881393,881515,123
2011,814353,814467,115
2012,645009,645055,47
2013,506558,506604,47
2014,783577,783630,54
2015,846181,846291,111
2016,41924,41927,4
2017,693647,693664,18
2018,251285,251325,41
2019,300775,300806,32
2020,68362,68400,39
2021,549498,549505,8
2022,369178,369234,57
2023,796632,796653,22
2024,390584,390599,16
2025,724156,724156,1
2026,434425,434510,86
2027,815716,815731,16
2028,816636,816743,108
2029,448549,448629,81
2030,164762,164796,35
2031,475521,475606,86
2032,152098,152100,3
2033,65768,65777,10
2034,253528,253576,49
2035,603788,603830,43
2036,161674,161696,23
2037,898677,898739,63
2038,374265,374349,85
2039,451146,451166,21
2040,908788,908840,53
2041,330961,330976,16
2042,183894,184015,122
2043,491371,491462,92
2044,680659,680784,126
2045,844610,844701,92
2046,952084,952140,57
2047,884844,884894,51
2048,225263,225309,47
2049,609185,609199,15
2050,227525,227538,14
2051,634380,634400,21
2052,775974,776077,104
2053,179149,179257,109
2054,634818,634880,63
2055,144856,144912,57
2056,565693,565794,102
2057,879433,879508,76
2058,140712,140726,15
2059,331631,331687,57
2060,452524,452578,55
2061,725194,725280,87
2062,785774,785813,40
2063,3532,3617,86
2064,657991,658047,57
2065,140482,140560,79
2066,43995,44094,100
2067,972830,972838,9
2068,832147,832226,80
2069,33846,33860,15
2070,254795,254856,62
2071,108289,108305,17
2072,803677,803679,3
2073,264824,264947,124
2074,146112,146123,12
2075,122256,122293,38
2076,42912,43034,123
2077,836972,837001,30
2078,123724,123832,109
2079,326330,326398,69
2080,691374,691377,4
2081,846386,846425,40
2082,8320,8428,109
2083,702318,702425,108
2084,404821,404938,118
2085,611772,611878,107
2086,227218,227344,127
2087,238632,238654,23
2088,549691,549728,38
2089,247723,247737,15
2090,365776,365889,114
2091,111655,111732,78
2092,678408,678512,105
2093,274302,274385,84
2094,427379,427409,31
2095,893955,893998,44
2096,921495,921616,122
2097,556277,556382,106
2098,948436,948503,68
2099,915042,915086,45
2100,183077,183090,14
2101,369712,369837,126
