idx,l,r,length
1300,292993,294970,1978
1301,843147,844823,1677
1302,549605,550842,1238
1303,771521,773136,1616
1304,418520,420548,2029
1305,793916,795674,1759
1306,51608,53526,1919
1307,887648,888532,885
1308,436164,436173,10
1309,947298,948505,1208
1310,357227,359027,1801
1311,515399,517229,1831
1312,255376,257161,1786
1313,34338,34830,493
1314,238516,238538,23
1315,109747,110166,420
1316,497450,498455,1006
1317,272957,274863,1907
1318,409404,409971,568
1319,860194,862160,1967
1320,171456,171934,479
1321,308614,310601,1988
1322,226039,226109,71
1323,229941,231145,1205
1324,199892,200044,153
1325,707580,707813,234
1326,83508,84221,714
1327,993384,993515,132
1328,829393,830551,1159
1329,807166,808954,1789
1330,14490,15538,1049
1331,582527,584364,1838
1332,506805,508447,1643
1333,894179,894967,789
1334,307880,309926,2047
1335,809555,811067,1513
1336,103603,103906,304
1337,65543,65965,423
1338,746058,747865,1808
1339,800749,801531,783
1340,377851,379489,1639
1341,98636,100014,1379
1342,272468,273175,708
1343,186574,187960,1387
1344,449203,449791,589
1345,74730,74913,184
1346,811628,813512,1885
1347,340219,340553,335
1348,196480,197124,645
1349,128240,128671,432
1350,767409,768557,1149
1351,383864,385188,1325
1352,50321,51907,1587
1353,935862,937710,1849
1354,841992,843461,1470
1355,758060,758948,889
1356,718343,718553,211
1357,671380,671911,532
1358,74340,75776,1437
1359,980576,982152,1577
1360,877966,879135,1170
1361,665182,665554,373
1362,842826,844275,1450
1363,965665,966082,418
1364,145316,147073,1758
1365,697786,699628,1843
1366,157124,158179,1056
1367,951031,952962,1932
1368,499567,500271,705
1369,996467,998284,1818
1370,317637,317739,103
1371,533218,534795,1578
1372,694995,696920,1926
1373,953119,954569,1451
1374,414527,415250,724
1375,628953,629498,546
1376,982742,983092,351
1377,988968,990210,1243
1378,336292,336773,482
1379,996406,997578,1173
1380,903648,904463,816
1381,227499,227703,205
1382,857591,858184,594
1383,802387,802888,502
1384,278901,279533,633
1385,456479,457851,1373
1386,338861,339732,872
1387,728421,729478,1058
1388,561717,563486,1770
1389,278493,279042,550
1390,697044,699078,2035
1391,146239,146842,604
1392,539439,540312,874
1393,755177,756520,1344
1394,106905,107546,642
1395,395001,395027,27
1396,112562,113589,1028
1397,256763,258009,1247
1398,52776,52825,50
1399,500676,500786,111
1400,818441,819338,898
1401,977823,978129,307
1402,583720,585308,1589
1403,840135,842051,1917
1404,286382,287014,633
1405,392727,393258,532
1406,717155,717815,661
1407,686542,686542,1
1408,981084,981779,696
1409,335321,336324,1004
1410,382577,384125,1549
1411,298397,298736,340
1412,713198,714825,1628
1413,213171,215138,1968
1414,423109,425006,1898
1415,384102,384263,162
1416,874872,876625,1754
1417,487015,488924,1910
1418,935407,935969,563
1419,367548,368167,620
1420,627742,628296,555
1421,921285,923199,1915
1422,296139,296775,637
1423,428375,429084,710
1424,814514,815720,1207
1425,266704,267588,885
1426,873387,875024,1638
1427,81849,82481,633
1428,419792,421815,2024
1429,468611,468744,134
1430,881580,882660,1081
1431,448124,450101,1978
1432,33431,34733,1303
1433,318477,320301,1825
1434,805531,807141,1611
1435,909747,909774,28
1436,623401,624838,1438
1437,42407,44164,1758
1438,988191,988457,267
1439,689146,689820,675
1440,218240,219514,1275
1441,881193,881282,90
1442,565599,567237,1639
1443,380318,382035,1718
1444,98033,98311,279
1445,54097,55945,1849
1446,156454,158355,1902
1447,256523,256708,186
1448,312226,312802,577
1449,409836,410892,1057
1450,534229,534646,418
1451,420789,421070,282
1452,969757,970077,321
1453,950925,952744,1820
1454,563152,564135,984
1455,96414,98028,1615
1456,511504,512361,858
1457,158036,159739,1704
1458,921100,921610,511
1459,819456,821267,1812
1460,153852,153889,38
1461,763689,765341,1653
1462,324318,325262,945
1463,407239,408882,1644
1464,464502,465354,853
1465,21318,22642,1325
1466,746766,748171,1406
1467,896373,897736,1364
1468,72701,74334,1634
1469,418902,419391,490
1470,469509,471250,1742
1471,128401,129008,608
1472,25806,26372,567
1473,71863,73798,1936
1474,943418,944214,797
1475,224132,225370,1239
1476,179733,179983,251
1477,496290,496499,210
1478,665772,667018,1247
1479,560549,562031,1483
1480,764296,765831,1536
1481,274638,276598,1961
1482,643120,643395,276
1483,620674,620946,273
1484,234904,236620,1717
1485,137550,139280,1731
1486,759208,760160,953
1487,830053,830281,229
1488,980804,980807,4
1489,291790,293194,1405
1490,884814,886758,1945
1491,144369,145527,1159
1492,125570,125921,352
1493,813010,814539,1530
1494,683118,683190,73
1495,786655,787658,1004
1496,212442,212984,543
1497,107039,108939,1901
1498,942411,942446,36
1499,704469,705914,1446
1500,358079,359620,1542
1501,232615,234565,1951
1502,911425,913312,1888
1503,250193,250711,519
1504,670875,672680,1806
1505,694561,696139,1579
1506,956164,957185,1022
1507,75810,76728,919
1508,144509,145242,734
1509,582076,583848,1773
1510,428140,429986,1847
1511,419503,420641,1139
1512,66621,68342,1722
1513,211219,213023,1805
1514,209584,210898,1315
1515,836147,837054,908
1516,822489,823867,1379
1517,284556,285864,1309
1518,187147,188858,1712
1519,818018,819543,1526
1520,476745,478269,1525
1521,673378,674080,703
1522,40625,41771,1147
1523,163715,165106,1392
1524,849987,851276,1290
1525,444507,445951,1445
1526,195107,195809,703
1527,851639,851956,318
1528,360593,361274,682
1529,448178,449827,1650
1530,121816,122840,1025
1531,105131,105393,263
1532,764435,765895,1461
1533,654456,654590,135
1534,303547,305181,1635
1535,960122,960611,490
1536,320606,321101,496
1537,176560,178556,1997
1538,442736,444426,1691
1539,539095,540046,952
1540,100267,100763,497
1541,188207,189586,1380
1542,509105,511059,1955
1543,739381,740266,886
1544,136368,138086,1719
1545,302264,303803,1540
1546,532010,533115,1106
1547,338257,338822,566
1548,377675,377989,315
1549,646367,647048,682
1550,960865,962756,1892
1551,572775,572970,196
1552,752365,753577,1213
1553,777987,778146,160
1554,636104,637542,1439
1555,724149,725790,1642
1556,211954,213837,1884
1557,184115,185393,1279
1558,50952,51771,820
1559,143523,144001,479
1560,837009,838190,1182
1561,618252,618312,61
1562,485568,486920,1353
1563,209449,209495,47
1564,372489,374115,1627
1565,745531,746806,1276
1566,455103,456600,1498
1567,126688,127146,459
1568,433599,434608,1010
1569,501399,501912,514
1570,170853,172665,1813
1571,596529,597026,498
1572,621236,621653,418
1573,934506,934806,301
1574,490362,492078,1717
1575,555309,556556,1248
1576,236777,237015,239
1577,510892,512200,1309
1578,895269,895503,235
1579,152872,154053,1182
1580,471902,472592,691
1581,424716,425235,520
1582,187829,187920,92
1583,767231,768006,776
1584,776733,777045,313
1585,130937,132183,1247
1586,714258,714582,325
1587,671121,672577,1457
1588,690328,692145,1818
1589,518359,518914,556
1590,326205,326643,439
1591,828777,830350,1574
1592,720701,721880,1180
1593,862627,862695,69
1594,491472,492898,1427
1595,905828,907025,1198
1596,963238,964771,1534
1597,311705,313452,1748
1598,795083,795318,236
1599,74403,74789,387
1600,645819,646109,291
1601,160742,161937,1196
1602,253180,254100,921
1603,541387,542449,1063
1604,79899,80053,155
1605,527856,528077,222
1606,816066,817515,1450
1607,555734,556368,635
1608,101693,102750,1058
1609,362299,363805,1507
1610,492419,494204,1786
1611,341250,342133,884
1612,613025,614718,1694
1613,711869,713315,1447
1614,195776,195906,131
1615,946586,948498,1913
1616,420426,421054,629
1617,984863,986342,1480
1618,318403,318637,235
1619,891034,891509,476
1620,633843,634039,197
1621,980178,980358,181
1622,776672,776717,46
1623,612497,614145,1649
1624,238820,239458,639
1625,591008,591551,544
1626,687568,689341,1774
1627,606104,606745,642
1628,179537,181482,1946
1629,611910,612890,981
1630,212597,213487,891
1631,967097,968872,1776
1632,401036,401415,380
1633,722057,722928,872
1634,173957,174965,1009
1635,845595,847639,2045
1636,87499,88566,1068
1637,180923,181953,1031
1638,550801,550996,196
1639,252024,253211,1188
1640,51543,53096,1554
1641,40060,40581,522
1642,34252,34880,629
1643,575818,576018,201
1644,705569,705617,49
1645,424393,426034,1642
1646,264018,264638,621
1647,290102,291554,1453
1648,197654,198791,1138
1649,694833,696397,1565
1650,776856,778019,1164
1651,44782,45069,288
1652,157389,157520,132
1653,246355,247769,1415
1654,266648,267875,1228
1655,933274,934511,1238
1656,489478,490313,836
1657,748292,748941,650
1658,335619,336003,385
1659,272469,273705,1237
1660,87910,88885,976
1661,256003,256389,387
1662,753291,755154,1864
1663,157778,159709,1932
1664,359148,359343,196
1665,778498,779009,512
1666,461548,463041,1494
1667,495492,497152,1661
1668,229003,230911,1909
1669,464048,465697,1650
1670,964762,965357,596
1671,293932,294730,799
1672,684463,685915,1453
1673,224285,225869,1585
1674,986502,986801,300
1675,294573,294944,372
1676,84406,85839,1434
1677,848982,849303,322
1678,147219,148776,1558
1679,138975,139518,544
1680,673821,674555,735
1681,523643,525411,1769
1682,198322,199960,1639
1683,987194,989124,1931
1684,807823,809292,1470
1685,985112,986212,1101
1686,921665,922975,1311
1687,190643,191954,1312
1688,205033,205381,349
1689,833014,834050,1037
1690,320831,321905,1075
1691,775748,776862,1115
1692,806304,807742,1439
1693,278130,278285,156
1694,220329,221031,703
1695,390603,391880,1278
1696,836999,837786,788
1697,107948,109171,1224
1698,537307,537891,585
1699,354208,355972,1765
1700,973829,975835,2007
1701,371204,372033,830
1702,501088,502729,1642
1703,429010,430330,1321
1704,241713,242267,555
1705,161178,161358,181
1706,875303,876669,1367
1707,797861,799769,1909
1708,654465,655262,798
1709,240843,241018,176
1710,725762,726526,765
1711,699635,701138,1504
1712,562318,563670,1353
1713,212507,214437,1931
1714,626020,627796,1777
1715,984492,985590,1099
1716,354405,355750,1346
1717,431409,432794,1386
1718,242616,244197,1582
1719,828333,830332,2000
1720,156679,158019,1341
1721,725003,726698,1696
1722,293509,294176,668
1723,445453,445527,75
1724,491515,493403,1889
1725,380860,382095,1236
1726,367200,367752,553
1727,537386,539208,1823
1728,526693,528330,1638
1729,778637,780582,1946
1730,959499,960805,1307
1731,359819,359976,158
1732,225987,226307,321
1733,746752,747153,402
1734,705078,707100,2023
1735,532331,532582,252
1736,908459,909173,715
1737,283300,285220,1921
1738,54840,56153,1314
1739,484229,485614,1386
1740,451901,452068,168
1741,750422,752002,1581
1742,696898,697838,941
1743,683831,685319,1489
1744,388246,388903,658
1745,865268,866590,1323
1746,196226,197577,1352
1747,99655,100177,523
1748,725769,726252,484
1749,910118,912109,1992
1750,319169,319557,389
1751,454958,456704,1747
1752,820469,820613,145
1753,531333,531799,467
1754,828824,829754,931
1755,635168,636215,1048
1756,597914,599525,1612
1757,22641,24112,1472
1758,336557,336612,56
1759,561606,563239,1634
1760,304847,305234,388
1761,399432,401353,1922
1762,635549,637548,2000
1763,428130,429844,1715
1764,554444,555851,1408
1765,996000,996375,376
1766,219796,221796,2001
1767,827977,828923,947
1768,442915,444217,1303
1769,454122,454174,53
1770,859515,860139,625
1771,689225,690672,1448
1772,193229,194479,1251
1773,512882,513129,248
1774,979934,981851,1918
1775,84623,84706,84
1776,170981,171463,483
1777,448281,449637,1357
1778,449788,449947,160
1779,727380,728194,815
1780,291724,293076,1353
1781,119917,121177,1261
1782,536336,538284,1949
1783,427637,428887,1251
1784,172930,172998,69
1785,954428,955962,1535
1786,838194,839930,1737
1787,435513,437219,1707
1788,107432,108066,635
1789,727691,728958,1268
1790,55394,56980,1587
1791,502333,503846,1514
1792,762211,763129,919
1793,728581,730628,2048
1794,105345,106278,934
1795,220312,220688,377
1796,563124,564695,1572
1797,878468,879147,680
1798,360304,361554,1251
1799,112866,113494,629
1800,738493,740496,2004
1801,821630,822543,914
1802,625410,627118,1709
1803,346078,347506,1429
1804,405272,405333,62
1805,575903,576132,230
1806,868560,869222,663
1807,867590,868644,1055
1808,622110,622173,64
1809,762616,762840,225
1810,483482,485176,1695
1811,793927,794387,461
1812,583634,584084,451
1813,853461,855241,1781
1814,370141,371898,1758
1815,10901,12564,1664
1816,973784,974952,1169
1817,506610,507502,893
1818,818203,819353,1151
1819,757289,758857,1569
1820,106531,107325,795
1821,950089,951052,964
1822,616340,617156,817
1823,957640,959007,1368
1824,419199,420823,1625
1825,728809,729217,409
1826,211964,213047,1084
1827,185543,187147,1605
1828,441326,442366,1041
1829,724550,724893,344
1830,41326,42449,1124
1831,559275,560613,1339
1832,181678,183332,1655
1833,820467,821816,1350
1834,196844,198148,1305
1835,733316,735323,2008
1836,532301,534165,1865
1837,279419,279676,258
1838,506543,507365,823
1839,837555,837693,139
1840,875126,876666,1541
1841,914569,915692,1124
1842,158310,158711,402
1843,631003,631843,841
1844,148685,149061,377
1845,507443,508100,658
1846,464982,465319,338
1847,144946,145100,155
1848,884089,885505,1417
1849,564842,565028,187
1850,919107,920162,1056
1851,546623,546756,134
1852,155292,156167,876
1853,883999,885071,1073
1854,249384,249748,365
1855,813691,814950,1260
1856,228345,230391,2047
1857,753803,754956,1154
1858,960353,960652,300
1859,897462,897671,210
1860,641284,641379,96
1861,25218,26357,1140
1862,4437,5903,1467
1863,837023,838610,1588
1864,462223,462276,54
1865,304220,305937,1718
1866,21608,21736,129
1867,762136,763352,1217
1868,992049,993897,1849
1869,231666,233469,1804
1870,682887,684588,1702
1871,333743,335271,1529
1872,211820,213537,1718
1873,72958,74030,1073
1874,656647,657492,846
1875,544924,546043,1120
1876,215390,216761,1372
1877,887418,888858,1441
1878,849258,850908,1651
1879,119704,120615,912
1880,778494,778676,183
1881,500494,500929,436
1882,156472,156987,516
1883,827480,829146,1667
1884,192918,193516,599
1885,780499,780772,274
1886,173212,174000,789
1887,83174,83551,378
1888,295073,295345,273
1889,834034,835906,1873
1890,90045,91884,1840
1891,631502,633286,1785
1892,76467,77834,1368
1893,615570,616988,1419
1894,957470,958617,1148
1895,690983,691598,616
1896,306242,306270,29
1897,714631,714805,175
1898,308992,309795,804
1899,513780,515580,1801
1900,496112,496259,148
1901,75931,77516,1586
1902,630995,632379,1385
1903,785088,786233,1146
1904,568784,569720,937
1905,631492,632020,529
1906,300616,301482,867
1907,470975,472580,1606
1908,846726,848372,1647
1909,622220,623734,1515
1910,423554,424154,601
1911,658807,659518,712
1912,736402,737717,1316
1913,60769,61174,406
1914,316814,316819,6
1915,165116,165328,213
1916,413577,413598,22
1917,816824,818662,1839
1918,397147,398424,1278
1919,41040,41410,371
1920,395895,396874,980
1921,293794,294690,897
1922,460745,462654,1910
1923,403322,405139,1818
1924,885952,887073,1122
1925,990009,990973,965
1926,230085,231015,931
1927,709465,711292,1828
1928,397964,398797,834
1929,628422,629028,607
1930,914181,915667,1487
1931,59156,59847,692
1932,895012,896050,1039
1933,444909,445737,829
1934,803201,804704,1504
1935,90471,92080,1610
1936,48410,49336,927
1937,993907,995507,1601
1938,428976,430378,1403
1939,679959,680764,806
1940,452786,454043,1258
1941,267634,269378,1745
1942,335644,336362,719
1943,615128,616030,903
1944,540201,540587,387
1945,233110,234133,1024
1946,427774,427779,6
1947,480055,481843,1789
1948,528600,529884,1285
1949,912908,913732,825
1950,833917,835339,1423
1951,279343,280111,769
1952,757215,757298,84
1953,998453,999999,1547
1954,406031,407996,1966
1955,591214,591729,516
1956,509717,510840,1124
1957,392448,392451,4
1958,848258,850091,1834
1959,519670,520512,843
1960,633428,633475,48
1961,934964,936704,1741
1962,336488,337594,1107
1963,987623,987686,64
1964,861606,863443,1838
1965,111263,112561,1299
1966,808898,809637,740
1967,728951,729899,949
1968,114459,115592,1134
1969,453557,454323,767
1970,710824,711943,1120
1971,723435,724665,1231
1972,318001,319574,1574
1973,355427,355742,316
1974,217726,218362,637
1975,6337,6870,534
1976,664964,666035,1072
1977,849470,849573,104
1978,217421,219169,1749
1979,224121,225040,920
1980,646754,647490,737
