idx,l,r,length
1251,680268,701613,21346
1252,249303,275168,25866
1253,313378,338146,24769
1254,927776,930185,2410
1255,62826,62959,134
1256,311279,322069,10791
1257,914131,921717,7587
1258,653433,671803,18371
1259,908691,922158,13468
1260,825721,845982,20262
1261,263378,281389,18012
1262,443886,470743,26858
1263,763491,768349,4859
1264,110924,130484,19561
1265,602595,619087,16493
1266,664470,684266,19797
1267,297589,300576,2988
1268,859144,859195,52
1269,799913,826495,26583
1270,223494,240655,17162
1271,627491,643663,16173
1272,771170,771754,585
1273,918661,941887,23227
1274,712575,737581,25007
1275,903437,931824,28388
1276,347847,366645,18799
1277,814773,840661,25889
1278,206496,236354,29859
1279,459351,477498,18148
1280,208990,235306,26317
1281,247590,277922,30333
1282,647973,670919,22947
1283,464354,493291,28938
1284,754219,767288,13070
1285,724899,732862,7964
1286,547358,549636,2279
1287,180678,186315,5638
1288,334194,366936,32743
1289,738936,750034,11099
1290,62540,68537,5998
1291,723978,727812,3835
1292,129011,146896,17886
1293,687257,689436,2180
1294,19875,43692,23818
1295,733646,736949,3304
1296,565764,573058,7295
1297,190473,194258,3786
1298,132944,154352,21409
1299,480709,482443,1735
1300,59659,68723,9065
1301,978095,991116,13022
1302,313873,328565,14693
1303,968971,982100,13130
1304,614888,631765,16878
1305,197709,214119,16411
1306,501323,529232,27910
1307,451367,476117,24751
1308,156762,188460,31699
1309,886554,901405,14852
1310,80604,110012,29409
1311,186317,194485,8169
1312,758399,777676,19278
1313,980310,999999,19690
1314,300256,325170,24915
1315,676487,702691,26205
1316,30961,33615,2655
1317,52217,74717,22501
1318,63599,91869,28271
1319,736561,762259,25699
1320,956366,986889,30524
1321,716061,725520,9460
1322,322578,343076,20499
1323,373454,382918,9465
1324,630109,661920,31812
1325,644576,648211,3636
1326,238219,255039,16821
1327,652730,666187,13458
1328,358720,361392,2673
1329,309373,329211,19839
1330,636528,661868,25341
1331,504137,529793,25657
1332,3233,19003,15771
1333,695474,714528,19055
1334,728184,752359,24176
1335,672981,703540,30560
1336,687908,716223,28316
1337,640434,666599,26166
1338,57055,62033,4979
1339,403689,414622,10934
1340,246327,270780,24454
1341,559810,592234,32425
1342,409007,427657,18651
1343,907327,938409,31083
1344,967683,979804,12122
1345,602465,623785,21321
1346,651662,677106,25445
1347,815315,820352,5038
1348,633786,639432,5647
1349,99025,118041,19017
1350,857862,883102,25241
1351,683763,711180,27418
1352,832054,844148,12095
1353,513665,516022,2358
1354,912743,916609,3867
1355,726856,743484,16629
1356,476221,479004,2784
1357,744645,760840,16196
1358,836811,859616,22806
1359,921231,936080,14850
1360,735273,755754,20482
1361,120778,141387,20610
1362,340679,359598,18920
1363,163804,179597,15794
1364,856593,882300,25708
1365,377993,390742,12750
1366,240698,254080,13383
1367,756077,782676,26600
1368,693463,696581,3119
1369,509995,524445,14451
1370,472988,494791,21804
1371,859062,885162,26101
1372,350903,361922,11020
1373,405848,434016,28169
1374,703850,711824,7975
1375,832399,862907,30509
1376,290359,292891,2533
1377,159904,191805,31902
1378,313228,320217,6990
1379,74136,96276,22141
1380,890519,912805,22287
1381,820190,847774,27585
1382,811120,830942,19823
1383,11106,40427,29322
1384,968738,981418,12681
1385,993412,999999,6588
1386,422270,451868,29599
1387,987918,993079,5162
1388,266949,275495,8547
1389,95101,95956,856
1390,49221,72286,23066
1391,953744,984109,30366
1392,127656,147297,19642
1393,938145,950329,12185
1394,174830,184857,10028
1395,5331,29428,24098
1396,327024,349243,22220
1397,567503,575345,7843
1398,240064,240437,374
1399,569474,574421,4948
1400,567069,569267,2199
1401,316837,330646,13810
1402,411483,428621,17139
1403,786378,789805,3428
1404,524424,535195,10772
1405,990321,999999,9679
1406,570605,598820,28216
1407,454910,458875,3966
1408,292115,318121,26007
1409,439460,470866,31407
1410,866016,894287,28272
1411,992749,999999,7251
1412,706761,722037,15277
1413,243499,256711,13213
1414,699913,714606,14694
1415,445049,447327,2279
1416,477810,506484,28675
1417,566723,575617,8895
1418,970192,998246,28055
1419,161959,191104,29146
1420,454544,456966,2423
1421,838734,871443,32710
1422,505673,532792,27120
1423,377338,398171,20834
1424,60098,60369,272
1425,900258,903227,2970
1426,822764,830178,7415
1427,563666,593466,29801
1428,296382,310232,13851
1429,532042,542421,10380
1430,114962,133726,18765
1431,635313,657334,22022
1432,893465,920576,27112
1433,541833,551474,9642
1434,983590,999999,16410
1435,560197,582905,22709
1436,593610,621711,28102
1437,502487,525259,22773
1438,915272,926313,11042
1439,156171,180250,24080
1440,901122,926517,25396
1441,107535,137950,30416
1442,147899,169959,22061
1443,279512,305518,26007
1444,248356,269275,20920
1445,843776,859568,15793
1446,290827,321838,31012
1447,283045,295739,12695
1448,163255,168005,4751
1449,831502,853522,22021
1450,458203,482895,24693
1451,68850,87950,19101
1452,538005,556000,17996
1453,667785,692070,24286
1454,754396,762637,8242
1455,640511,666211,25701
1456,293681,299705,6025
1457,128842,155199,26358
1458,212735,213483,749
1459,986753,999999,13247
1460,492376,509575,17200
1461,67895,79152,11258
1462,279153,298233,19081
1463,841516,857167,15652
1464,311746,316705,4960
1465,887702,902174,14473
1466,524858,555833,30976
1467,445821,458718,12898
1468,510163,532965,22803
1469,130384,148108,17725
1470,776188,803721,27534
1471,149189,177761,28573
1472,293674,321562,27889
1473,466826,471548,4723
1474,455857,485944,30088
1475,276910,280614,3705
1476,569797,590642,20846
1477,897550,900329,2780
1478,880604,909030,28427
1479,611143,638633,27491
1480,804386,818308,13923
1481,50220,50694,475
1482,875387,879227,3841
1483,343306,358600,15295
1484,572560,578956,6397
1485,245374,246564,1191
1486,299987,321089,21103
1487,877477,879651,2175
1488,91236,114864,23629
1489,433653,443019,9367
1490,317841,323728,5888
1491,182704,207626,24923
1492,342131,360023,17893
1493,807722,835420,27699
1494,280606,304489,23884
1495,192583,205600,13018
1496,255811,282143,26333
1497,815453,821972,6520
1498,893983,916845,22863
1499,82461,108188,25728
1500,407399,420583,13185
1501,116093,121774,5682
1502,648290,657504,9215
1503,365832,394708,28877
1504,158576,164509,5934
1505,427580,449476,21897
1506,635192,642622,7431
1507,984202,986390,2189
1508,995079,999999,4921
1509,387747,412905,25159
1510,544976,569819,24844
1511,949549,962334,12786
1512,905994,920226,14233
1513,705247,735790,30544
1514,947674,963675,16002
1515,352678,382146,29469
1516,622558,653525,30968
1517,304780,309709,4930
1518,457454,486435,28982
1519,388315,420202,31888
1520,474151,496609,22459
1521,446487,475345,28859
1522,62396,75741,13346
1523,974687,975682,996
1524,887405,896466,9062
1525,355718,364427,8710
1526,271991,275685,3695
1527,171921,178856,6936
1528,278839,297553,18715
1529,62378,84623,22246
1530,998746,999999,1254
1531,679677,691721,12045
1532,250438,278053,27616
1533,474486,488069,13584
1534,275661,293108,17448
1535,227855,253333,25479
1536,722018,730574,8557
1537,193387,204228,10842
1538,544929,553496,8568
1539,540112,558003,17892
1540,974735,999999,25265
1541,157299,165700,8402
1542,777427,794621,17195
1543,729938,748307,18370
1544,298871,302465,3595
1545,73101,78545,5445
1546,249275,266127,16853
1547,663237,681689,18453
1548,149690,163397,13708
1549,257675,260713,3039
1550,221470,224863,3394
1551,577530,589003,11474
1552,94918,112352,17435
1553,840041,856217,16177
1554,505213,516376,11164
1555,582807,585700,2894
1556,48923,76430,27508
1557,156801,176776,19976
1558,59551,67008,7458
1559,942251,950777,8527
1560,453684,461177,7494
1561,536744,566205,29462
1562,916861,945897,29037
1563,293091,307464,14374
1564,753041,783835,30795
1565,69640,91778,22139
1566,911230,917086,5857
1567,253593,275513,21921
1568,462608,472912,10305
1569,604828,621999,17172
1570,384240,394651,10412
1571,195804,211242,15439
1572,415060,419097,4038
1573,340307,369798,29492
1574,119394,124522,5129
1575,28929,29139,211
1576,511866,536948,25083
1577,295813,306754,10942
1578,457998,465822,7825
1579,729976,751981,22006
1580,169542,175354,5813
1581,550525,579735,29211
1582,230180,249337,19158
1583,963119,985596,22478
1584,476694,497582,20889
1585,455727,473643,17917
1586,827357,859778,32422
1587,834911,841456,6546
1588,58293,75622,17330
1589,855578,885569,29992
1590,446142,451679,5538
1591,584604,590390,5787
1592,822269,828904,6636
1593,439250,464541,25292
1594,49986,61094,11109
1595,823512,842947,19436
1596,580602,612769,32168
1597,401878,407321,5444
1598,360956,380034,19079
1599,276108,288085,11978
1600,356062,356082,21
1601,42956,57686,14731
1602,481659,504230,22572
1603,997332,999999,2668
1604,691423,706490,15068
1605,998355,999999,1645
1606,466711,486128,19418
1607,58101,79586,21486
1608,775616,799037,23422
1609,854121,863673,9553
1610,648347,653300,4954
1611,98281,100029,1749
1612,175712,192444,16733
1613,383765,387010,3246
1614,546982,555773,8792
1615,495632,510505,14874
1616,339892,342692,2801
1617,98432,131063,32632
1618,239883,263301,23419
1619,545412,564999,19588
1620,984961,991004,6044
1621,818968,835619,16652
1622,661419,683208,21790
1623,456173,476647,20475
1624,246616,249989,3374
1625,700917,703779,2863
1626,759706,791324,31619
1627,854109,884897,30789
1628,991265,999999,8735
1629,502755,518789,16035
1630,678802,697906,19105
1631,155543,174040,18498
1632,263564,295483,31920
1633,282844,310193,27350
1634,597961,624889,26929
1635,289060,315438,26379
1636,315554,332954,17401
1637,93365,108147,14783
1638,981019,982349,1331
1639,422615,432182,9568
1640,713928,726045,12118
1641,866581,884272,17692
1642,467002,484779,17778
1643,990245,998634,8390
1644,201370,222831,21462
1645,706926,727824,20899
1646,398686,416655,17970
1647,584793,603468,18676
1648,197251,197908,658
1649,891759,914785,23027
1650,936131,943467,7337
1651,104983,121599,16617
1652,565147,574577,9431
1653,788084,797981,9898
1654,757857,777079,19223
1655,823355,843467,20113
1656,698433,715545,17113
1657,703990,728863,24874
1658,809819,819211,9393
1659,803860,835653,31794
1660,30187,60328,30142
1661,987821,999999,12179
1662,663902,690092,26191
1663,74393,92121,17729
1664,107437,140008,32572
1665,24042,48699,24658
1666,230166,262085,31920
1667,714553,720886,6334
1668,432127,443875,11749
1669,673013,676337,3325
1670,422750,426464,3715
1671,69568,69642,75
1672,118392,144154,25763
1673,709411,739314,29904
1674,973893,995078,21186
1675,915659,936321,20663
1676,838448,858073,19626
1677,909326,937524,28199
1678,926235,928834,2600
1679,625912,653323,27412
1680,822161,853071,30911
1681,437067,450500,13434
1682,954732,983461,28730
1683,898330,912298,13969
1684,972894,999999,27106
1685,707884,739910,32027
1686,561024,586425,25402
1687,416015,421214,5200
1688,8414,40907,32494
1689,38003,40046,2044
1690,43749,60227,16479
1691,499281,515432,16152
1692,876413,885882,9470
1693,384070,405833,21764
1694,47373,48669,1297
1695,169154,198372,29219
1696,977611,989567,11957
1697,514172,544952,30781
1698,169071,173176,4106
1699,402742,420586,17845
1700,769209,788944,19736
1701,839842,867950,28109
1702,197766,205023,7258
1703,797050,809461,12412
1704,787556,818757,31202
1705,604186,610012,5827
1706,974800,992808,18009
1707,650964,675404,24441
1708,787633,815911,28279
1709,320356,322339,1984
1710,924869,945115,20247
1711,733823,762875,29053
1712,462378,477978,15601
1713,454404,470826,16423
1714,339056,340578,1523
1715,641474,670863,29390
1716,885853,896777,10925
1717,936522,942131,5610
1718,739753,763972,24220
1719,488519,491870,3352
1720,613761,629507,15747
1721,966845,978178,11334
1722,234375,251803,17429
1723,128626,133712,5087
1724,29939,51862,21924
1725,651547,653901,2355
1726,508450,518867,10418
1727,814966,837572,22607
1728,502279,528220,25942
1729,223068,255643,32576
1730,827328,841770,14443
1731,770240,782327,12088
1732,649270,655406,6137
1733,710973,732270,21298
1734,641814,656554,14741
1735,573386,596681,23296
1736,876629,883277,6649
1737,948998,957716,8719
1738,530806,534192,3387
1739,281061,293727,12667
1740,299213,328011,28799
1741,746256,769000,22745
1742,918629,931580,12952
1743,230664,262840,32177
1744,668348,689315,20968
1745,676378,702183,25806
1746,74434,99518,25085
1747,130502,152498,21997
1748,47548,48378,831
1749,321244,327463,6220
1750,212963,236210,23248
1751,404631,437293,32663
1752,620441,649653,29213
1753,914769,939085,24317
1754,742425,755254,12830
1755,9938,37943,28006
1756,569414,581189,11776
1757,410184,423862,13679
1758,902339,921918,19580
1759,239048,247146,8099
1760,76346,83756,7411
1761,638955,648930,9976
1762,826224,839413,13190
1763,935235,939011,3777
1764,92443,114313,21871
1765,475856,498092,22237
1766,524705,536417,11713
1767,285120,289438,4319
1768,718073,722004,3932
1769,331656,336133,4478
1770,991901,994052,2152
1771,96102,118811,22710
1772,912315,932246,19932
1773,401685,417084,15400
1774,766064,794385,28322
1775,400813,413170,12358
1776,662474,682130,19657
1777,28536,58050,29515
1778,244822,244997,176
1779,841680,842670,991
1780,734442,748251,13810
1781,551449,560395,8947
1782,674329,696056,21728
1783,164699,194654,29956
1784,699310,708976,9667
1785,848503,849451,949
1786,26069,33358,7290
1787,688012,713464,25453
1788,106297,126383,20087
1789,461929,466665,4737
1790,272956,281605,8650
1791,258967,278852,19886
1792,818682,837223,18542
1793,151159,153396,2238
1794,73176,89009,15834
1795,347790,357138,9349
1796,769196,796856,27661
1797,978247,987289,9043
1798,887427,891255,3829
1799,346564,374114,27551
1800,886697,897780,11084
1801,188367,203871,15505
1802,16189,39429,23241
1803,213414,245088,31675
1804,343741,360029,16289
1805,161104,182759,21656
1806,524028,555581,31554
1807,924744,954119,29376
1808,569943,592291,22349
1809,74451,78816,4366
1810,89004,111140,22137
1811,276291,303235,26945
1812,924891,947230,22340
1813,247486,257888,10403
1814,542339,569884,27546
1815,302425,324194,21770
1816,66404,66913,510
1817,162438,175957,13520
1818,155788,184333,28546
1819,194061,222269,28209
1820,231751,240155,8405
1821,474280,495601,21322
1822,485913,506817,20905
1823,616003,633445,17443
1824,868400,869283,884
1825,97336,124476,27141
1826,538239,563975,25737
1827,738902,757084,18183
1828,634877,650533,15657
1829,652978,658186,5209
1830,607612,633194,25583
1831,555546,562694,7149
1832,187176,200486,13311
1833,695712,722583,26872
1834,322703,353943,31241
1835,940520,969962,29443
1836,417380,437697,20318
1837,263131,264566,1436
1838,777270,799463,22194
1839,896590,907080,10491
1840,383402,400923,17522
1841,609038,629867,20830
1842,812050,822340,10291
1843,97300,97307,8
1844,31690,56500,24811
1845,317620,340962,23343
1846,153228,183168,29941
1847,853892,860139,6248
1848,565610,585768,20159
1849,494639,519184,24546
1850,722253,726962,4710
1851,201117,211445,10329
1852,670054,688506,18453
1853,129543,134814,5272
1854,969203,986068,16866
1855,858240,871923,13684
1856,393620,401467,7848
1857,46399,50185,3787
1858,710896,727870,16975
1859,423838,425308,1471
1860,240565,240888,324
1861,697378,720756,23379
1862,303549,322221,18673
1863,811290,823987,12698
1864,428736,451066,22331
1865,15098,37904,22807
1866,249836,275853,26018
1867,309547,314699,5153
1868,215697,248171,32475
1869,371229,391044,19816
1870,890855,904272,13418
1871,880512,901953,21442
1872,46119,62874,16756
1873,300877,331098,30222
1874,656609,678732,22124
1875,534722,549520,14799
1876,788609,811352,22744
1877,995101,999999,4899
1878,245887,269485,23599
1879,721521,723249,1729
1880,728193,748998,20806
1881,573345,585166,11822
1882,289192,289711,520
1883,504454,535246,30793
